"","X","Date","Month","Locality","Site","Bar","Station","Counter","Quadrat_ID","Live_Dead","Size","Count","Treatment","Location","Substation","Year"
"19577",19577,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_02","L",22,1,"rocks","B","LCO8B","2014"
"19578",19578,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_02","L",25,1,"rocks","B","LCO8B","2014"
"19579",19579,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_02","L",19,1,"rocks","B","LCO8B","2014"
"19580",19580,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_02","D",NA,0,"rocks","B","LCO8B","2014"
"19581",19581,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_03","L",22,1,"rocks","B","LCO8B","2014"
"19582",19582,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_03","L",21,1,"rocks","B","LCO8B","2014"
"19583",19583,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_03","L",18,1,"rocks","B","LCO8B","2014"
"19584",19584,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_03","D",NA,0,"rocks","B","LCO8B","2014"
"19585",19585,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",18,1,"rocks","B","LCO8B","2014"
"19586",19586,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",35,1,"rocks","B","LCO8B","2014"
"19587",19587,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",25,1,"rocks","B","LCO8B","2014"
"19588",19588,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",23,1,"rocks","B","LCO8B","2014"
"19589",19589,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",19,1,"rocks","B","LCO8B","2014"
"19590",19590,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",14,1,"rocks","B","LCO8B","2014"
"19591",19591,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",26,1,"rocks","B","LCO8B","2014"
"19592",19592,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",32,1,"rocks","B","LCO8B","2014"
"19593",19593,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",27,1,"rocks","B","LCO8B","2014"
"19594",19594,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",14,1,"rocks","B","LCO8B","2014"
"19595",19595,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",35,1,"rocks","B","LCO8B","2014"
"19596",19596,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",39,1,"rocks","B","LCO8B","2014"
"19597",19597,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",30,1,"rocks","B","LCO8B","2014"
"19598",19598,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",24,1,"rocks","B","LCO8B","2014"
"19599",19599,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",34,1,"rocks","B","LCO8B","2014"
"19600",19600,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",21,1,"rocks","B","LCO8B","2014"
"19601",19601,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",22,1,"rocks","B","LCO8B","2014"
"19602",19602,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","L",40,1,"rocks","B","LCO8B","2014"
"19603",19603,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_04","D",NA,0,"rocks","B","LCO8B","2014"
"19604",19604,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","L",27,1,"rocks","B","LCO8B","2014"
"19605",19605,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","L",19,1,"rocks","B","LCO8B","2014"
"19606",19606,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","L",17,1,"rocks","B","LCO8B","2014"
"19607",19607,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","L",18,1,"rocks","B","LCO8B","2014"
"19608",19608,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","L",21,1,"rocks","B","LCO8B","2014"
"19609",19609,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","L",18,1,"rocks","B","LCO8B","2014"
"19610",19610,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","L",39,1,"rocks","B","LCO8B","2014"
"19611",19611,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","L",27,1,"rocks","B","LCO8B","2014"
"19612",19612,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","L",17,1,"rocks","B","LCO8B","2014"
"19613",19613,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","L",27,1,"rocks","B","LCO8B","2014"
"19614",19614,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","L",14,1,"rocks","B","LCO8B","2014"
"19615",19615,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_05","D",NA,0,"rocks","B","LCO8B","2014"
"19616",19616,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","L",21,1,"rocks","B","LCO8B","2014"
"19617",19617,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","L",33,1,"rocks","B","LCO8B","2014"
"19618",19618,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","L",20,1,"rocks","B","LCO8B","2014"
"19619",19619,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","L",29,1,"rocks","B","LCO8B","2014"
"19620",19620,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","L",27,1,"rocks","B","LCO8B","2014"
"19621",19621,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","L",12,1,"rocks","B","LCO8B","2014"
"19622",19622,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","L",22,1,"rocks","B","LCO8B","2014"
"19623",19623,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","L",29,1,"rocks","B","LCO8B","2014"
"19624",19624,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","L",22,1,"rocks","B","LCO8B","2014"
"19625",19625,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","L",18,1,"rocks","B","LCO8B","2014"
"19626",19626,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","L",30,1,"rocks","B","LCO8B","2014"
"19627",19627,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_06","D",15,1,"rocks","B","LCO8B","2014"
"19628",19628,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",17,1,"rocks","B","LCO8B","2014"
"19629",19629,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",24,1,"rocks","B","LCO8B","2014"
"19630",19630,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",16,1,"rocks","B","LCO8B","2014"
"19631",19631,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",16,1,"rocks","B","LCO8B","2014"
"19632",19632,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",31,1,"rocks","B","LCO8B","2014"
"19633",19633,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",20,1,"rocks","B","LCO8B","2014"
"19634",19634,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",24,1,"rocks","B","LCO8B","2014"
"19635",19635,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",21,1,"rocks","B","LCO8B","2014"
"19636",19636,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",23,1,"rocks","B","LCO8B","2014"
"19637",19637,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",21,1,"rocks","B","LCO8B","2014"
"19638",19638,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",13,1,"rocks","B","LCO8B","2014"
"19639",19639,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",21,1,"rocks","B","LCO8B","2014"
"19640",19640,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",43,1,"rocks","B","LCO8B","2014"
"19641",19641,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",23,1,"rocks","B","LCO8B","2014"
"19642",19642,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","L",22,1,"rocks","B","LCO8B","2014"
"19643",19643,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_07","D",36,1,"rocks","B","LCO8B","2014"
"19644",19644,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",22,1,"rocks","B","LCO8B","2014"
"19645",19645,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",27,1,"rocks","B","LCO8B","2014"
"19646",19646,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",23,1,"rocks","B","LCO8B","2014"
"19647",19647,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",25,1,"rocks","B","LCO8B","2014"
"19648",19648,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",23,1,"rocks","B","LCO8B","2014"
"19649",19649,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",20,1,"rocks","B","LCO8B","2014"
"19650",19650,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",18,1,"rocks","B","LCO8B","2014"
"19651",19651,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",14,1,"rocks","B","LCO8B","2014"
"19652",19652,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",24,1,"rocks","B","LCO8B","2014"
"19653",19653,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",16,1,"rocks","B","LCO8B","2014"
"19654",19654,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",20,1,"rocks","B","LCO8B","2014"
"19655",19655,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",18,1,"rocks","B","LCO8B","2014"
"19656",19656,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",18,1,"rocks","B","LCO8B","2014"
"19657",19657,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",10,1,"rocks","B","LCO8B","2014"
"19658",19658,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",16,1,"rocks","B","LCO8B","2014"
"19659",19659,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",20,1,"rocks","B","LCO8B","2014"
"19660",19660,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",31,1,"rocks","B","LCO8B","2014"
"19661",19661,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",21,1,"rocks","B","LCO8B","2014"
"19662",19662,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",16,1,"rocks","B","LCO8B","2014"
"19663",19663,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",26,1,"rocks","B","LCO8B","2014"
"19664",19664,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",21,1,"rocks","B","LCO8B","2014"
"19665",19665,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",7,1,"rocks","B","LCO8B","2014"
"19666",19666,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","L",NA,15,"rocks","B","LCO8B","2014"
"19667",19667,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_02_08","D",NA,0,"rocks","B","LCO8B","2014"
"19668",19668,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",19,1,"rocks","B","LCO8B","2014"
"19669",19669,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",22,1,"rocks","B","LCO8B","2014"
"19670",19670,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",25,1,"rocks","B","LCO8B","2014"
"19671",19671,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",30,1,"rocks","B","LCO8B","2014"
"19672",19672,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",26,1,"rocks","B","LCO8B","2014"
"19673",19673,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",16,1,"rocks","B","LCO8B","2014"
"19674",19674,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",30,1,"rocks","B","LCO8B","2014"
"19675",19675,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",18,1,"rocks","B","LCO8B","2014"
"19676",19676,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",22,1,"rocks","B","LCO8B","2014"
"19677",19677,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",31,1,"rocks","B","LCO8B","2014"
"19678",19678,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",25,1,"rocks","B","LCO8B","2014"
"19679",19679,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",25,1,"rocks","B","LCO8B","2014"
"19680",19680,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",13,1,"rocks","B","LCO8B","2014"
"19681",19681,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",19,1,"rocks","B","LCO8B","2014"
"19682",19682,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",24,1,"rocks","B","LCO8B","2014"
"19683",19683,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",29,1,"rocks","B","LCO8B","2014"
"19684",19684,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",30,1,"rocks","B","LCO8B","2014"
"19685",19685,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",30,1,"rocks","B","LCO8B","2014"
"19686",19686,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",31,1,"rocks","B","LCO8B","2014"
"19687",19687,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",17,1,"rocks","B","LCO8B","2014"
"19688",19688,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",14,1,"rocks","B","LCO8B","2014"
"19689",19689,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",20,1,"rocks","B","LCO8B","2014"
"19690",19690,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",30,1,"rocks","B","LCO8B","2014"
"19691",19691,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",22,1,"rocks","B","LCO8B","2014"
"19692",19692,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",14,1,"rocks","B","LCO8B","2014"
"19693",19693,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",12,1,"rocks","B","LCO8B","2014"
"19694",19694,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",52,1,"rocks","B","LCO8B","2014"
"19695",19695,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",21,1,"rocks","B","LCO8B","2014"
"19696",19696,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",18,1,"rocks","B","LCO8B","2014"
"19697",19697,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",28,1,"rocks","B","LCO8B","2014"
"19698",19698,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",18,1,"rocks","B","LCO8B","2014"
"19699",19699,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",14,1,"rocks","B","LCO8B","2014"
"19700",19700,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",26,1,"rocks","B","LCO8B","2014"
"19701",19701,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",24,1,"rocks","B","LCO8B","2014"
"19702",19702,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","L",20,1,"rocks","B","LCO8B","2014"
"19703",19703,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_01","D",17,1,"rocks","B","LCO8B","2014"
"19704",19704,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",15,1,"rocks","B","LCO8B","2014"
"19705",19705,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",23,1,"rocks","B","LCO8B","2014"
"19706",19706,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",22,1,"rocks","B","LCO8B","2014"
"19707",19707,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",18,1,"rocks","B","LCO8B","2014"
"19708",19708,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",50,1,"rocks","B","LCO8B","2014"
"19709",19709,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",29,1,"rocks","B","LCO8B","2014"
"19710",19710,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",12,1,"rocks","B","LCO8B","2014"
"19711",19711,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",23,1,"rocks","B","LCO8B","2014"
"19712",19712,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",27,1,"rocks","B","LCO8B","2014"
"19713",19713,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",25,1,"rocks","B","LCO8B","2014"
"19714",19714,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",38,1,"rocks","B","LCO8B","2014"
"19715",19715,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",14,1,"rocks","B","LCO8B","2014"
"19716",19716,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",18,1,"rocks","B","LCO8B","2014"
"19717",19717,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",33,1,"rocks","B","LCO8B","2014"
"19718",19718,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",22,1,"rocks","B","LCO8B","2014"
"19719",19719,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",34,1,"rocks","B","LCO8B","2014"
"19720",19720,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","L",NA,12,"rocks","B","LCO8B","2014"
"19721",19721,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_02","D",NA,0,"rocks","B","LCO8B","2014"
"19722",19722,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_03","L",31,1,"rocks","B","LCO8B","2014"
"19723",19723,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_03","L",14,1,"rocks","B","LCO8B","2014"
"19724",19724,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_03","L",31,1,"rocks","B","LCO8B","2014"
"19725",19725,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_03","L",18,1,"rocks","B","LCO8B","2014"
"19726",19726,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_03","L",18,1,"rocks","B","LCO8B","2014"
"19727",19727,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_03","D",NA,0,"rocks","B","LCO8B","2014"
"19728",19728,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",30,1,"rocks","B","LCO8B","2014"
"19729",19729,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",23,1,"rocks","B","LCO8B","2014"
"19730",19730,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",46,1,"rocks","B","LCO8B","2014"
"19731",19731,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",28,1,"rocks","B","LCO8B","2014"
"19732",19732,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",26,1,"rocks","B","LCO8B","2014"
"19733",19733,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",28,1,"rocks","B","LCO8B","2014"
"19734",19734,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",34,1,"rocks","B","LCO8B","2014"
"19735",19735,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",23,1,"rocks","B","LCO8B","2014"
"19736",19736,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",26,1,"rocks","B","LCO8B","2014"
"19737",19737,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",43,1,"rocks","B","LCO8B","2014"
"19738",19738,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",30,1,"rocks","B","LCO8B","2014"
"19739",19739,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",42,1,"rocks","B","LCO8B","2014"
"19740",19740,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",38,1,"rocks","B","LCO8B","2014"
"19741",19741,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",25,1,"rocks","B","LCO8B","2014"
"19742",19742,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","L",68,1,"rocks","B","LCO8B","2014"
"19743",19743,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_04","D",NA,0,"rocks","B","LCO8B","2014"
"19744",19744,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",25,1,"rocks","B","LCO8B","2014"
"19745",19745,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",29,1,"rocks","B","LCO8B","2014"
"19746",19746,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",27,1,"rocks","B","LCO8B","2014"
"19747",19747,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",21,1,"rocks","B","LCO8B","2014"
"19748",19748,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",38,1,"rocks","B","LCO8B","2014"
"19749",19749,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",35,1,"rocks","B","LCO8B","2014"
"19750",19750,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",22,1,"rocks","B","LCO8B","2014"
"19751",19751,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",26,1,"rocks","B","LCO8B","2014"
"19752",19752,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",34,1,"rocks","B","LCO8B","2014"
"19753",19753,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",31,1,"rocks","B","LCO8B","2014"
"19754",19754,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",21,1,"rocks","B","LCO8B","2014"
"19755",19755,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",21,1,"rocks","B","LCO8B","2014"
"19756",19756,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",31,1,"rocks","B","LCO8B","2014"
"19757",19757,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",32,1,"rocks","B","LCO8B","2014"
"19758",19758,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",34,1,"rocks","B","LCO8B","2014"
"19759",19759,2014-10-28,"Oct","LC","O",8,"LCO8","Nick Vitale","20141028_LCO1_03_05","L",32,1,"rocks","B","LCO8B","2014"
