LATITUDE,LONGITUDE,SEASON,TYPE,COUNTY,LOCATION,STATION,YYYY,MM,DD,TIME,DEPTH (m),SECCHI (m),TEMP (°C),SAL (°/°°),DO (mg/L),pH,WIND (mph),WIND DIR,TN (µg/L),TP (µg/L),CHL (µg/L)(uncorrected),CHL (µg/L)(corrected),COLOR (Pt-Co units),Kd average,Kd Z >= 0.5 m average,Notes,Samplers,Monthly Estuary Averages:,Dates,TEMP (°C),SAL (°/°°),DO (mg/L),pH,TN (µg/L),TP (µg/L),CHL (µg/L)(uncorrected),Color (PCU),Kd Z >= 0.5 m average,Notes:
29.32723,-83.10382,Summer,River/Stream,Dixie,Suwannee,1,2012,8,16,10:49,5.7,0.5,27.95,0.13,4.50,7.56,0.0,.,1590,178,1.01,0.78,303,4.97,4.97,,"C.B., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Summer,River/Stream,Dixie,Suwannee,2,2012,8,16,11:15,3.1,0.5,27.86,0.17,5.47,7.71,2.2,SW,1600,185,1.20,0.45,285,5.02,5.02,,"C.B., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,2012,8,16,11:57,2.1,0.8,30.94,16.42,6.77,8.08,3.5,SW,980,103,40.46,33.52,94,2.82,2.82,,"C.B., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Summer,Estuary,Dixie,Suwannee,4,2012,8,16,11:36,2.3,0.6,29.90,5.27,6.84,7.71,3.7,SW,1600,164,9.10,6.26,235,4.15,4.15,,"C.B., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Summer,Estuary,Dixie,Suwannee,5,2012,8,16,14:19,1.9,0.9,32.44,18.87,7.71,8.25,2.0,SW,830,80,30.25,25.47,73,2.20,2.20,,"C.B., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Summer,Estuary,Dixie,Suwannee,6,2012,8,16,13:59,3.2,0.7,31.80,16.32,7.60,8.13,4.6,SW,1200,144,47.45,41.34,146,3.07,3.07,,"C.B., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Summer,Estuary,Dixie,Suwannee,7,2012,8,16,12:25,5.2,0.9,30.89,21.92,6.77,8.06,4.4,SW,700,59,24.28,19.89,65,1.75,1.75,,"C.B., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Summer,Estuary,Dixie,Suwannee,8,2012,8,16,12:45,4.9,1.0,30.92,23.11,6.58,8.16,1.6,SW,720,45,15.26,12.74,53,1.53,1.53,,"C.B., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Summer,Estuary,Dixie,Suwannee,9,2012,8,16,13:12,4.9,1.0,31.21,25.03,6.06,8.09,3.6,SW,630,50,19.22,16.54,55,1.36,1.36,,"C.B., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Summer,Estuary,Dixie,Suwannee,10,2012,8,16,13:36,4.5,1.2,30.84,26.03,6.07,7.99,4.3,SW,650,43,14.99,12.51,57,1.45,1.45,,"C.B., D.S.",,8/16/2012,31.12,19.12,6.80,8.06,914,86,25.13,97,2.29,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,2012,9,7,09:30,4.2,0.3,26.77,0.10,4.58,7.33,1.0,S,1450,186,0.97,0.34,320,5.79,5.79,,"Z.C., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,2012,9,7,09:54,3.0,0.4,27.01,0.11,4.67,7.33,4.8,S,1670,184,1.15,0.56,317,6.08,6.08,,"Z.C., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,2012,9,7,12:05,1.3,0.4,29.55,8.61,5.61,7.62,8.3,S,1180,145,6.76,4.36,211,4.22,4.22,,"Z.C., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,2012,9,7,12:20,1.3,0.5,27.56,0.12,4.68,7.61,11.3,S,1640,181,1.38,0.67,325,5.90,5.90,,"Z.C., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,2012,9,7,10:10,1.3,0.4,28.68,5.47,5.71,7.55,5.7,S,1480,160,5.89,3.02,259,6.08,6.08,,"Z.C., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,2012,9,7,10:30,2.3,0.5,29.10,11.74,6.46,7.71,9.2,S,1330,144,12.46,9.16,149,3.68,3.68,,"Z.C., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,2012,9,7,11:46,4.2,0.7,29.14,15.72,6.37,7.82,8.8,S,920,84,13.89,11.28,120,2.36,2.36,,"Z.C., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,2012,9,7,11:30,4.0,1.0,29.43,21.19,6.31,7.79,8.9,S,630,48,21.89,18.43,46,1.75,1.75,,"Z.C., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,2012,9,7,11:15,3.4,1.0,29.55,21.86,6.26,7.81,9.1,S,560,51,18.07,15.75,29,1.72,1.72,,"Z.C., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,2012,9,7,11:00,3.8,1.7,29.51,24.32,6.30,7.96,9.6,S,430,26,11.08,9.38,15,1.44,1.44,,"Z.C., D.S.",,9/7/2012,29.07,13.63,5.96,7.73,1021,105,11.43,144,3.39,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,2012,10,15,10:20,4.5,0.4,24.02,0.13,5.49,7.64,0.0,.,1660,147,1.06,0.45,238,5.35,5.35,,"Z.C., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,2012,10,15,13:33,3.8,0.5,25.34,4.93,5.83,7.34,5.0,W,1410,128,5.10,3.46,210,4.90,4.90,,"Z.C., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,2012,10,15,11:03,1.6,1.3,25.63,22.98,7.36,7.81,0.0,.,410,60,20.78,17.88,45,1.89,1.89,,"Z.C., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,2012,10,15,10:50,1.4,0.4,25.01,0.42,8.89,7.49,0.0,.,1450,130,2.48,1.34,238,5.04,5.04,,"Z.C., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,2012,10,15,13:20,2.2,1.1,26.34,23.88,7.68,7.76,3.8,W,680,50,21.89,19.10,47,2.17,2.17,,"Z.C., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,2012,10,15,13:04,3.0,1.6,26.27,23.64,6.68,7.68,1.8,W,610,48,15.91,12.96,44,1.64,1.64,,"Z.C., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,2012,10,15,11:21,4.6,1.8,25.49,24.04,7.80,7.82,2.0,E,560,53,14.48,11.84,48,1.58,1.58,,"Z.C., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,2012,10,15,11:35,4.4,1.3,26.05,25.91,8.18,7.82,2.2,E,540,46,17.38,13.97,28,1.39,1.39,,"Z.C., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,2012,10,15,11:50,4.3,1.6,26.13,26.30,6.91,7.72,0.0,.,580,46,10.57,8.60,48,1.55,1.55,,"Z.C., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,2012,10,15,12:45,4.2,1.9,26.33,25.94,7.28,7.70,0.8,E,520,40,11.22,9.38,40,1.50,1.50,,"Z.C., D.S.",,10/15/2012,25.91,21.64,7.60,7.73,669,59,14.34,67,2.09,
29.32723,-83.10382,Fall,River/Stream,Dixie,Suwannee,1,2012,11,13,10:05,4.2,1.4,19.86,0.16,7.05,7.65,0.0,.,1520,86,1.56,1.01,67,2.28,2.28,,"Z.C., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Fall,River/Stream,Dixie,Suwannee,2,2012,11,13,12:29,3.8,1.2,20.71,2.91,5.99,7.80,6.9,NW,1120,84,3.54,2.68,66,2.21,2.21,,"Z.C., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Fall,Estuary,Dixie,Suwannee,3,2012,11,13,10:44,1.6,0.6,19.61,23.67,8.74,7.92,2.4,W,770,53,17.61,15.19,26,1.99,1.99,,"Z.C., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Fall,Estuary,Dixie,Suwannee,4,2012,11,13,10:28,1.4,0.9,20.19,5.82,8.06,7.80,3.2,W,1290,85,6.85,4.92,62,2.49,2.49,,"Z.C., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Fall,Estuary,Dixie,Suwannee,5,2012,11,13,12:14,1.8,1.1,19.93,23.26,6.58,7.91,7.2,NW,610,31,15.40,13.85,22,1.41,1.41,,"Z.C., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Fall,Estuary,Dixie,Suwannee,6,2012,11,13,12:00,2.8,1.6,19.66,24.36,6.02,7.92,4.7,NW,540,24,11.40,10.17,23,1.14,1.14,,"Z.C., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Fall,Estuary,Dixie,Suwannee,7,2012,11,13,11:03,4.5,2.9,19.23,26.81,8.39,7.95,2.3,NW,440,19,4.60,4.02,14,0.87,0.87,,"Z.C., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Fall,Estuary,Dixie,Suwannee,8,2012,11,13,11:17,4.4,2.8,19.28,25.06,8.84,7.97,2.6,NW,340,20,6.94,6.37,19,0.91,0.91,,"Z.C., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Fall,Estuary,Dixie,Suwannee,9,2012,11,13,11:32,4.4,2.2,19.40,26.46,6.05,7.92,4.8,NW,380,15,6.94,6.37,17,0.92,0.92,,"Z.C., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Fall,Estuary,Dixie,Suwannee,10,2012,11,13,11:45,4.2,2.3,19.27,25.88,5.91,7.85,4.3,NW,440,21,6.94,6.26,20,0.89,0.89,,"Z.C., D.S.",,11/13/2012,19.57,22.67,7.32,7.91,601,34,9.59,25,1.33,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,2012,12,7,09:40,4.5,2.2,20.37,0.19,7.63,8.08,3.6,S,1470,85,2.34,2.12,31,1.32,1.32,,"Z.C., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,2012,12,7,09:55,3.2,2.1,20.09,1.74,7.56,8.05,5.8,N,1300,77,2.53,2.35,30,1.36,1.36,,"Z.C., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,2012,12,7,11:51,1.4,1.2,18.90,26.93,9.40,8.45,6.7,NE,530,42,32.74,29.05,16,1.51,1.51,,"Z.C., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,2012,12,7,12:19,1.2,Bottom,19.82,11.06,7.51,8.16,8.3,NNE,1220,65,2.67,2.23,28,1.31,1.31,,"Z.C., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,2012,12,7,10:11,1.6,Bottom,19.32,22.21,8.29,8.33,4.3,E,590,37,9.43,9.16,17,1.13,1.13,,"Z.C., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,2012,12,7,10:26,2.4,Bottom,19.20,27.58,7.46,8.31,3.6,NE,340,12,3.86,3.91,12,0.76,0.76,,"Z.C., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,2012,12,7,11:31,4.4,2.5,18.79,28.42,8.97,8.43,5.3,NE,350,14,12.00,12.74,11,0.88,0.88,,"Z.C., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,2012,12,7,11:15,4.1,3.4,18.70,26.76,8.78,8.41,4.9,NE,680,49,30.53,62.57,26,1.07,1.07,,"Z.C., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,2012,12,7,11:00,4.1,3.2,19.12,28.84,7.95,8.34,3.4,NE,320,16,5.43,5.36,12,0.75,0.75,,"Z.C., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,2012,12,7,10:44,3.6,Bottom,18.64,32.27,7.51,8.29,5.5,NE,280,10,1.54,1.36,6,0.54,0.54,,"Z.C., D.S.",,12/7/2012,19.06,25.51,8.23,8.34,539,31,12.27,16,1.00,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,2013,1,23,09:34,3.8,1.6,17.64,0.17,7.70,7.76,2.0,NE,1390,91,1.20,1.01,46,2.42,2.42,,"M.E., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,2013,1,23,12:27,3.4,1.6,16.67,2.02,8.41,7.89,6.1,N,1350,92,4.64,4.25,41,1.39,1.39,,"M.E., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,2013,1,23,10:19,1.2,Bottom,13.41,26.69,8.97,8.12,3.9,NE,520,25,5.24,3.80,12,1.54,1.54,,"M.E., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,2013,1,23,09:58,1.2,Bottom,11.83,15.42,7.87,7.79,7.7,NE,790,53,3.54,2.23,26,1.79,1.79,,"M.E., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,2013,1,23,12:07,1.4,Bottom,14.68,29.14,8.80,8.09,5.3,NE,460,32,3.68,2.79,13,0.70,0.70,,"M.E., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,2013,1,23,11:49,2.3,1.7,14.32,27.37,9.00,8.13,4.9,NE,430,34,7.77,6.48,12,1.11,1.11,,"M.E., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,2013,1,23,10:39,4.3,2.3,14.29,30.77,8.23,8.04,5.9,NE,320,16,2.48,1.90,6,0.74,0.74,,"M.E., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,2013,1,23,10:52,4.0,3.2,14.64,30.99,8.37,8.08,6.7,NE,300,19,2.15,1.79,5,0.85,0.85,,"M.E., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,2013,1,23,11:12,4.0,3.3,14.02,29.04,8.96,8.10,7.2,NE,360,15,2.67,2.23,8,0.54,0.54,,"M.E., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,2013,1,23,11:28,3.4,2.0,13.65,26.89,8.95,8.12,7.0,NE,400,20,4.51,3.80,11,0.70,0.70,,"M.E., D.S.",,1/23/2013,13.86,27.04,8.64,8.06,448,27,4.00,12,1.00,
29.32723,-83.10382,Winter,River/Stream,Dixie,Suwannee,1,2013,2,27,09:37,4.3,0.3,16.60,0.07,7.58,7.31,6.6,NE,880,98,3.31,2.23,180,4.23,4.23,,"M.E., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Winter,River/Stream,Dixie,Suwannee,2,2013,2,27,09:56,3.2,0.4,16.85,0.08,7.05,7.30,7.1,N,930,114,2.85,1.79,157,4.02,4.02,,"M.E., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Winter,Estuary,Dixie,Suwannee,3,2013,2,27,11:08,1.1,0.8,17.95,18.26,6.54,8.02,6.9,NNW,550,47,16.18,12.74,20,2.39,2.39,,"M.E., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Winter,Estuary,Dixie,Suwannee,4,2013,2,27,10:27,1.2,0.6,17.20,0.13,6.10,7.39,8.1,N,970,101,3.68,2.23,163,3.40,3.40,,"M.E., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Winter,Estuary,Dixie,Suwannee,5,2013,2,27,13:11,1.4,0.4,18.67,18.14,7.91,8.12,11.2,NW,680,54,19.31,15.42,28,2.41,2.41,,"M.E., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Winter,Estuary,Dixie,Suwannee,6,2013,2,27,12:55,2.5,0.8,18.85,24.15,8.79,8.11,7.6,NW,520,40,8.83,6.93,27,1.54,1.54,,"M.E., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Winter,Estuary,Dixie,Suwannee,7,2013,2,27,11:30,4.2,1.7,18.53,27.73,8.55,8.19,8.3,NW,350,27,6.25,5.36,5,1.03,1.03,,"M.E., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Winter,Estuary,Dixie,Suwannee,8,2013,2,27,11:50,4.0,1.8,18.80,26.44,8.24,8.22,9.1,NNW,240,19,8.46,7.37,8,0.86,0.86,,"M.E., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Winter,Estuary,Dixie,Suwannee,9,2013,2,27,12:12,3.8,1.7,18.82,27.38,7.86,8.18,9.3,WNW,270,20,8.28,7.15,10,0.95,0.95,,"M.E., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Winter,Estuary,Dixie,Suwannee,10,2013,2,27,12:30,3.7,1.6,18.83,29.66,7.36,8.16,8.0,NW,260,21,4.41,3.58,7,0.97,0.97,,"M.E., D.S.",,2/27/2013,18.46,21.49,7.67,8.05,480,41,9.43,34,1.69,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,2013,3,20,12:59,3.2,0.8,17.87,0.09,7.00,7.51,2.8,NNE,880,81,2.01,1.40,155,2.92,2.92,,"M.E., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,2013,3,20,12:43,2.7,0.6,17.96,0.09,7.23,7.59,9.7,NE,940,89,2.13,1.26,155,3.16,3.16,,"M.E., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,2013,3,20,10:40,1.5,1.1,18.27,20.57,7.54,7.99,8.6,NNE,640,46,9.10,7.82,62,2.18,2.18,,"M.E., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,2013,3,20,10:20,1.2,0.7,17.74,0.69,6.48,7.42,10.2,NE,920,87,2.07,1.79,156,3.31,3.31,,"M.E., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,2013,3,20,12:20,1.1,0.9,18.10,8.52,7.63,7.75,5.7,NE,830,77,4.23,3.58,130,3.57,3.57,,"M.E., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,2013,3,20,12:02,2.4,1.2,18.27,16.14,7.38,7.87,7.8,NE,630,49,6.90,5.70,81,1.87,1.87,,"M.E., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,2013,3,20,10:56,5.0,2.2,17.73,23.63,8.18,8.08,5.3,NE,470,26,5.10,4.25,55,1.53,1.53,,"M.E., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Spring,Estuary,Dixie,Suwannee,8,2013,3,20,11:12,1.6,1.9,18.26,22.59,8.16,8.07,6.2,NE,450,29,4.64,4.02,48,1.31,1.31,,"M.E., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Spring,Estuary,Dixie,Suwannee,9,2013,3,20,11:27,4.1,1.5,18.29,24.20,8.62,8.07,6.4,ENE,410,25,4.00,3.35,39,1.10,1.10,,"M.E., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Spring,Estuary,Dixie,Suwannee,10,2013,3,20,11:43,3.3,2.0,18.22,25.21,8.06,8.09,6.7,E,350,30,3.13,2.79,33,1.14,1.14,,"M.E., D.S.",,3/20/2013,18.11,17.69,7.76,7.92,588,46,4.90,75,2.00,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,2013,4,16,09:30,4.3,0.8,21.46,0.08,4.76,7.07,6.2,NNE,1080,111,1.38,0.45,239,3.41,3.41,,"M.E., P.G., D.S.",,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,2013,4,16,12:46,2.4,0.8,22.25,0.08,6.85,7.01,6.9,ESE,1120,114,1.01,0.67,232,3.33,3.33,,"M.E., P.G., D.S.",,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,2013,4,16,10:18,1.2,0.9,23.47,14.46,5.26,7.73,7.5,ESE,800,57,11.22,9.61,107,2.99,2.99,,"M.E., P.G., D.S.",,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,2013,4,16,10:05,1.1,0.5,21.64,1.20,5.35,7.13,7.9,ESE,1030,108,1.66,0.67,226,4.81,4.81,,"M.E., P.G., D.S.",,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,2013,4,16,12:22,0.9,0.5,23.49,4.10,5.39,7.42,3.7,ESE,1040,96,4.87,3.80,200,4.37,4.37,,"M.E., P.G., D.S.",,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,2013,4,16,12:07,2.2,0.6,24.58,12.63,5.03,7.72,2.3,ESE,820,65,10.06,8.66,121,2.78,2.78,,"M.E., P.G., D.S.",,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,2013,4,16,10:37,4.8,1.2,22.95,19.84,5.76,7.88,4.8,ESE,390,32,5.93,4.92,68,1.89,1.89,,"M.E., P.G., D.S.",,,,,,,,,,,,
29.27500,-83.22500,Spring,Estuary,Dixie,Suwannee,8,2013,4,16,11:12,4.4,0.9,22.48,18.60,5.17,7.82,4.0,ESE,590,48,5.33,4.13,92,1.95,1.95,,"M.E., P.G., D.S.",,,,,,,,,,,,
29.24167,-83.20833,Spring,Estuary,Dixie,Suwannee,9,2013,4,16,11:30,3.9,1.0,22.81,22.95,4.94,7.91,4.4,ESE,740,59,4.78,3.80,124,2.07,2.07,,"M.E., P.G., D.S.",,,,,,,,,,,,
29.20833,-83.19167,Spring,Estuary,Dixie,Suwannee,10,2013,4,16,11:45,3.5,2.3,23.23,26.66,4.55,7.96,4.9,ESE,280,15,3.31,2.79,15,0.80,0.80,,"M.E., P.G., D.S.",,4/16/2013,23.08,15.06,5.18,7.70,711,60,5.90,119,2.71,
29.32723,-83.10382,Spring,River/Stream,Dixie,Suwannee,1,2013,5,16,10:35,4.2,0.6,22.69,0.09,5.92,7.00,7.9,SW,1230,138,1.01,0.67,320,4.99,4.99,,"M.E., P.G.",,,,,,,,,,,,
29.30833,-83.14667,Spring,River/Stream,Dixie,Suwannee,2,2013,5,16,15:04,2.2,0.6,24.25,0.10,8.95,7.04,9.5,SSW,1300,136,0.92,1.12,325,4.36,4.36,,"M.E., P.G.",,,,,,,,,,,,
29.34167,-83.19167,Spring,Estuary,Dixie,Suwannee,3,2013,5,16,11:30,1.2,0.6,24.35,10.86,7.70,7.47,6.4,SSW,960,106,8.43,7.26,220,4.08,4.08,,"M.E., P.G.",,,,,,,,,,,,
29.30417,-83.17600,Spring,Estuary,Dixie,Suwannee,4,2013,5,16,11:05,1.7,0.5,22.84,1.34,7.49,7.05,7.5,SSE,1240,131,1.30,1.12,322,4.73,4.73,,"M.E., P.G.",,,,,,,,,,,,
29.27500,-83.16167,Spring,Estuary,Dixie,Suwannee,5,2013,5,16,14:38,1.2,0.5,25.22,7.88,8.75,7.39,6.8,S,1100,118,19.31,16.94,215,4.89,4.89,,"M.E., P.G.",,,,,,,,,,,,
29.24167,-83.14167,Spring,Estuary,Dixie,Suwannee,6,2013,5,16,14:21,2.4,1.0,24.89,21.01,7.74,7.70,7.4,S,670,50,15.56,13.41,84,2.28,2.28,,"M.E., P.G.",,,,,,,,,,,,
29.30833,-83.24167,Spring,Estuary,Dixie,Suwannee,7,2013,5,16,12:02,4.4,1.9,24.19,26.03,8.22,7.82,5.6,S,380,26,6.30,5.59,48,1.64,1.64,,"M.E., P.G.",,,,,,,,,,,,
29.27500,-83.22500,Spring,Estuary,Dixie,Suwannee,8,2013,5,16,12:41,4.0,1.5,24.87,25.34,8.67,7.91,5.7,SSW,440,35,7.63,7.15,61,1.71,1.71,,"M.E., P.G.",,,,,,,,,,,,
29.24167,-83.20833,Spring,Estuary,Dixie,Suwannee,9,2013,5,16,13:28,4.1,1.4,24.65,26.80,8.64,7.89,4.0,S,300,25,6.44,5.59,37,1.29,1.29,,"M.E., P.G.",,,,,,,,,,,,
29.20833,-83.19167,Spring,Estuary,Dixie,Suwannee,10,2013,5,16,13:59,3.7,2.3,24.32,28.49,9.74,7.73,4.7,S,260,16,3.68,3.07,25,0.85,0.85,,"M.E., P.G.",,5/16/2013,24.42,18.47,8.37,7.62,669,63,8.58,127,2.68,
29.32723,-83.10382,Summer,River/Stream,Dixie,Suwannee,1,2013,6,11,13:14,6.0,0.9,26.95,0.16,6.40,7.86,2.2,SSW,1300,111,1.77,1.44,113,2.47,2.47,,"M.E., P.G.",,,,,,,,,,,,
29.30833,-83.14667,Summer,River/Stream,Dixie,Suwannee,2,2013,6,11,12:53,2.3,1.5,27.71,0.18,6.56,7.87,6.7,NW,1240,97,2.30,2.07,107,2.40,2.40,,"M.E., P.G.",,,,,,,,,,,,
29.34167,-83.19167,Summer,Estuary,Dixie,Suwannee,3,2013,6,11,10:11,1.1,0.8,28.95,13.62,6.24,8.07,2.6,NW,1050,97,24.29,20.86,70,2.70,2.70,,"M.E., P.G.",,,,,,,,,,,,
29.30417,-83.17600,Summer,Estuary,Dixie,Suwannee,4,2013,6,11,09:49,1.1,0.8,27.13,2.41,5.24,7.98,1.8,NNE,1250,100,2.70,1.82,106,3.18,3.18,,"M.E., P.G.",,,,,,,,,,,,
29.27500,-83.16167,Summer,Estuary,Dixie,Suwannee,5,2013,6,11,12:28,1.3,0.7,29.07,23.81,8.08,7.99,3.0,WNW,930,87,29.58,25.88,61,2.35,2.35,,"M.E., P.G.",,,,,,,,,,,,
29.24167,-83.14167,Summer,Estuary,Dixie,Suwannee,6,2013,6,11,12:06,2.4,1.0,29.60,16.50,7.99,7.87,4.9,W,1020,91,13.95,12.10,75,1.91,1.91,,"M.E., P.G.",,,,,,,,,,,,
29.30833,-83.24167,Summer,Estuary,Dixie,Suwannee,7,2013,6,11,10:38,4.2,1.2,28.43,23.58,7.95,8.36,1.4,WNW,480,35,11.49,8.94,34,1.25,1.25,,"M.E., P.G.",,,,,,,,,,,,
29.27500,-83.22500,Summer,Estuary,Dixie,Suwannee,8,2013,6,11,10:55,3.8,0.9,29.12,23.16,7.40,8.20,1.1,NW,990,87,10.42,8.75,83,1.77,1.77,,"M.E., P.G.",,,,,,,,,,,,
29.24167,-83.20833,Summer,Estuary,Dixie,Suwannee,9,2013,6,11,11:11,4.0,1.3,28.15,26.60,6.66,8.16,2.1,NNW,740,77,18.47,15.64,46,1.27,1.27,,"M.E., P.G.",,,,,,,,,,,,
29.20833,-83.19167,Summer,Estuary,Dixie,Suwannee,10,2013,6,11,11:27,3.5,1.3,28.30,27.24,7.79,7.96,2.6,WNW,810,72,13.61,11.84,64,1.46,1.46,,"M.E., P.G.",,6/11/2013,28.59,19.62,7.17,8.07,909,81,15.56,67,1.99,
