Verified,SHA,Dilution,Date_samp,Station,SHA_status,Time_samp,W_depth,Surface_sal,Surface_temp,Surface_DO,Bottom_sal,Bottom_temp,Bottom_DO,Wind_dir,Wind_speed,pH,Turbidity,Fecal_coliform,Tide,Date_received,Time_received
V,28,5,150330,222,2,1217,,,,,,,,,,,,2,1,150401,1221
V,28,5,150330,223,2,1219,,,,,,,,,,,,3,1,150401,1221
V,28,5,150330,224,2,1222,,,,,,,,,,,,1,1,150401,1221
V,28,5,150330,247,2,1229,,,,,,,,,,,,2,1,150401,1221
V,28,5,150330,229,2,1234,,,,,,,,,,,,3,1,150401,1221
V,28,5,150330,239,2,1237,,,,,,,,,,,,1,1,150401,1221
V,28,5,150330,245,2,1240,,,,,,,,,,,,1,1,150401,1221
V,28,5,150330,231,2,1242,,,,,,,,,,,,1,1,150401,1221
V,28,5,150330,449,2,1248,,,,,,,,,,,,5,1,150401,1221
V,28,5,150330,235,2,1135,,,,,,,,,,,,6,1,150401,1221
V,28,5,150330,445,2,1134,,,,,,,,,,,,7,1,150401,1221
V,28,5,150330,237,2,1255,,,,,,,,,,,,5,2,150401,1221
V,28,5,150330,481,2,1125,,,,,,,,,,,,3,8,150401,1221
V,28,5,150330,482,2,1128,,,,,,,,,,,,7,1,150401,1221
V,28,5,150330,483,2,1129,,,,,,,,,,,,6,1,150401,1221
V,28,5,150330,484,2,1131,,,,,,,,,,,,3,1,150401,1221
V,28,5,150330,238,2,1133,,,,,,,,,,,,6,1,150401,1221
V,28,5,150413,206,1,1158,6,198,252,67,198,252,66,180,6,76,,5,2,150414,1238
V,28,5,150413,420,1,1202,4,202,256,71,219,252,61,170,8,77,,6,2,150414,1238
V,28,5,150413,218,1,1206,5,230,254,75,232,251,72,170,6,78,,2,2,150414,1238
V,28,5,150413,210,1,1226,6,191,254,58,192,254,57,180,8,75,,4,2,150414,1238
V,28,5,150413,410,1,1223,3,196,254,64,197,255,64,180,8,76,,1,2,150414,1238
V,28,5,150413,401,1,1219,3,199,253,68,199,253,67,180,10,76,,3,2,150414,1238
V,28,5,150413,216,1,1215,5,216,255,75,231,255,63,170,8,77,,1,2,150414,1238
V,28,5,150413,214,1,1211,6,245,255,74,246,254,72,170,7,78,,1,2,150414,1238
V,28,5,150413,222,1,1233,4,172,257,73,234,254,72,170,10,76,,9,3,150414,1238
V,28,5,150413,223,1,1238,6,152,253,69,253,252,59,170,10,76,,8,3,150414,1238
V,28,5,150413,224,1,1242,5,214,255,69,277,254,57,170,12,77,,2,3,150414,1238
V,28,5,150413,247,1,1251,9,144,254,73,286,255,57,170,12,76,,4,3,150414,1238
V,28,5,150413,229,1,1300,8,226,261,69,269,257,64,170,10,78,,1,3,150414,1238
V,28,5,150413,239,1,1306,3,283,263,79,283,263,79,170,12,78,,1,3,150414,1238
V,28,5,150413,245,1,1311,6,306,261,78,306,261,77,170,12,78,,1,3,150414,1238
V,28,5,150413,231,1,1315,7,280,264,69,296,258,65,170,12,78,,1,3,150414,1238
V,28,5,150413,449,1,1323,9,289,262,67,295,259,65,180,14,78,,1,3,150414,1238
V,28,5,150413,235,1,1114,5,255,263,72,266,261,70,120,8,77,,1,2,150414,1238
V,28,5,150413,445,1,1110,6,261,262,66,264,259,61,120,7,77,,1,2,150414,1238
V,28,5,150413,237,1,1107,5,263,263,69,268,261,64,120,7,77,,1,2,150414,1238
V,28,5,150413,481,1,1102,5,235,256,61,262,259,63,140,6,76,,1,1,150414,1238
V,28,5,150413,482,1,1123,7,216,264,65,256,258,61,120,8,76,,1,2,150414,1238
V,28,5,150413,483,1,1120,6,220,264,62,230,261,53,120,6,76,,1,2,150414,1238
V,28,5,150413,484,1,1127,9,206,260,64,243,257,59,140,7,76,,2,2,150414,1238
V,28,5,150413,238,1,1131,6,213,263,63,234,259,60,140,8,76,,1,2,150414,1238
V,28,5,150420,206,1,1120,7,107,240,65,107,240,64,210,10,75,,7,7,150421,1212
V,28,5,150420,420,1,1118,3,90,239,69,120,239,66,210,10,75,,7,6,150421,1212
V,28,5,150420,218,1,1115,5,100,241,70,138,242,69,210,10,76,,20,6,150421,1212
V,28,5,150420,210,1,1110,3,149,240,58,152,240,57,210,5,74,,2,6,150421,1212
V,28,5,150420,410,1,1107,5,145,242,62,146,242,59,220,8,74,,4,6,150421,1212
V,28,5,150420,401,1,1104,3,169,240,62,169,240,62,220,10,74,,4,6,150421,1212
V,28,5,150420,216,1,1100,4,161,244,70,186,245,68,220,10,76,,3,6,150421,1212
V,28,5,150420,214,1,1057,5,121,243,72,209,248,66,220,10,76,,5,6,150421,1212
V,28,5,150420,222,1,1052,3,154,246,64,155,246,64,220,12,76,,16,6,150421,1212
V,28,5,150420,223,1,1048,6,127,241,68,132,241,67,220,15,76,,25,6,150421,1212
V,28,5,150420,224,1,1044,4,203,247,67,203,247,66,220,15,77,,1,6,150421,1212
V,28,5,150420,247,1,1039,5,150,242,70,242,248,63,220,12,76,,25,6,150421,1212
V,28,5,150420,229,1,1031,8,158,246,70,206,248,64,210,12,76,,16,6,150421,1212
V,28,5,150420,239,1,1026,3,210,247,86,210,247,87,210,12,77,,1,6,150421,1212
V,28,5,150420,245,1,1023,5,209,247,86,209,247,88,210,10,76,,1,6,150421,1212
V,28,5,150420,231,1,1019,6,131,246,83,264,253,76,210,8,76,,14,6,150421,1212
V,28,5,150420,449,1,1011,7,96,242,91,278,254,80,180,8,76,,26,6,150421,1212
V,28,5,150420,235,1,1141,4,133,245,71,135,245,70,210,10,76,,10,7,150421,1212
V,28,5,150420,445,1,1145,4,165,246,69,175,246,69,210,10,75,,7,7,150421,1212
V,28,5,150420,237,1,1205,5,219,247,66,219,247,66,210,10,75,,2,7,150421,1212
V,28,5,150420,481,1,1209,5,235,246,70,235,246,68,210,10,75,,2,7,150421,1212
V,28,5,150420,482,1,1203,6,204,247,64,204,247,64,210,10,75,,1,7,150421,1212
V,28,5,150420,483,1,1200,5,133,245,76,173,245,73,210,12,76,,8,7,150421,1212
V,28,5,150420,484,1,1155,6,109,243,74,114,243,73,210,10,75,,12,7,150421,1212
V,28,5,150420,238,1,1148,6,62,242,72,95,242,69,210,10,76,,20,7,150421,1212
V,28,5,150505,201,2,1046,6,2,228,70,7,227,68,60,12,78,,72,6,150506,1240
V,28,5,150505,434,2,1050,15,149,228,74,195,232,70,60,10,76,,5,6,150506,1240
V,28,5,150505,424,2,1053,2,156,229,72,,,,60,12,76,,5,6,150506,1240
V,28,5,150505,208,2,1057,7,162,221,70,163,221,69,60,12,75,,4,6,150506,1240
V,28,5,150505,206,1,1100,6,169,227,70,173,227,72,60,15,76,,4,7,150506,1240
V,28,5,150505,420,1,1104,3,194,230,74,194,230,74,60,15,76,,4,7,150506,1240
V,28,5,150505,218,1,1107,5,194,229,78,199,228,78,60,15,78,,3,7,150506,1240
V,28,5,150505,210,1,1110,3,196,228,73,196,228,73,60,15,76,,9,7,150506,1240
V,28,5,150505,410,1,1113,5,199,230,73,199,230,72,60,15,76,,6,7,150506,1240
V,28,5,150505,401,1,1117,4,211,229,76,211,229,76,60,18,78,,1,7,150506,1240
V,28,5,150505,216,1,1120,5,223,231,76,223,231,75,60,18,78,,1,7,150506,1240
V,28,5,150505,214,1,1123,7,218,230,78,223,230,77,60,18,78,,3,7,150506,1240
V,28,5,150505,222,1,1130,4,201,234,76,228,234,72,60,18,78,,2,7,150506,1240
V,28,5,150505,223,1,1134,5,147,232,76,229,235,64,90,15,77,,12,7,150506,1240
V,28,5,150505,224,1,1138,4,232,237,69,253,237,69,90,18,78,,4,7,150506,1240
V,28,5,150505,247,1,1144,8,244,237,71,272,239,68,100,15,78,,1,7,150506,1240
V,28,5,150505,229,1,1153,10,183,232,77,266,238,72,120,18,78,,10,7,150506,1240
V,28,5,150505,239,1,1159,4,224,234,73,227,234,73,120,15,78,,3,7,150506,1240
V,28,5,150505,245,1,1204,7,216,232,77,267,238,70,120,15,79,,1,7,150506,1240
V,28,5,150505,231,1,1209,8,215,235,73,227,234,72,120,18,78,,1,7,150506,1240
V,28,5,150505,232,2,1030,6,96,232,69,199,234,63,60,18,76,,29,6,150506,1240
V,28,5,150505,449,1,1217,8,184,233,75,235,234,72,120,18,78,,6,7,150506,1240
V,28,5,150505,235,1,1025,5,151,231,68,176,234,65,60,15,76,,2,6,150506,1240
V,28,5,150505,445,1,1007,5,165,226,67,180,229,66,60,5,77,,2,6,150506,1240
V,28,5,150505,237,1,1004,4,176,226,62,176,226,61,60,12,77,,1,6,150506,1240
V,28,5,150505,481,1,1000,2,183,220,64,,,,60,10,77,,2,6,150506,1240
V,28,5,150505,482,1,1010,6,157,223,62,157,222,62,60,10,76,,4,6,150506,1240
V,28,5,150505,483,1,1012,3,150,223,64,150,222,62,60,10,76,,3,6,150506,1240
V,28,5,150505,484,1,1015,6,140,222,65,141,222,64,60,10,75,,3,6,150506,1240
V,28,5,150505,238,1,1017,5,127,222,67,128,223,67,60,12,75,,2,6,150506,1240
V,28,5,150505,442,2,1021,3,119,228,67,135,231,65,60,12,76,,1,6,150506,1240
V,28,5,150505,435,2,1035,13,1,228,70,1,228,69,60,12,78,,69,6,150506,1240
V,28,5,150609,201,2,1011,10,32,276,52,95,280,48,,0,76,,38,3,150610,1232
V,28,5,150609,202,2,1013,6,40,277,55,118,286,47,240,8,78,,5,3,150610,1232
V,28,5,150609,207,2,1017,7,28,280,57,67,285,51,240,5,80,,3,3,150610,1232
V,28,5,150609,204,2,1020,5,40,282,57,40,282,55,240,5,79,,15,3,150610,1232
V,28,5,150609,434,2,1026,7,107,290,53,209,292,47,240,5,78,,4,3,150610,1232
V,28,5,150609,424,2,1028,3,128,291,50,142,292,46,240,8,77,,1,3,150610,1232
V,28,5,150609,208,2,1032,8,148,287,44,148,287,42,240,5,76,,5,3,150610,1232
V,28,5,150609,206,2,1037,5,146,288,44,147,288,43,240,5,76,,1,3,150610,1232
V,28,5,150609,420,2,1040,2,165,293,48,,,,240,5,77,,1,3,150610,1232
V,28,5,150609,218,2,1042,5,182,294,56,208,293,53,240,5,78,,1,3,150610,1232
V,28,5,150609,210,2,1045,5,175,289,42,175,289,42,240,5,76,,2,3,150610,1232
V,28,5,150609,410,2,1048,5,175,292,47,176,291,46,240,8,77,,2,3,150610,1232
V,28,5,150609,401,2,1050,3,183,296,59,188,294,58,240,5,78,,1,3,150610,1232
V,28,5,150609,216,2,1055,5,210,298,74,213,295,70,240,8,80,,1,3,150610,1232
V,28,5,150609,214,2,1058,6,197,296,62,243,293,57,240,8,79,,1,3,150610,1232
V,28,5,150609,222,2,1105,4,174,297,57,215,293,55,240,10,78,,1,3,150610,1232
V,28,5,150609,223,2,1108,5,108,293,56,234,294,49,240,10,78,,1,3,150610,1232
V,28,5,150609,224,2,1111,4,240,295,64,242,295,64,240,10,80,,1,3,150610,1232
V,28,5,150609,226,2,1115,8,233,295,68,304,295,49,240,10,80,,1,3,150610,1232
V,28,5,150609,247,2,1119,5,206,295,58,251,293,65,240,8,79,,1,3,150610,1232
V,28,5,150609,250,2,1124,4,174,290,51,245,296,50,240,8,78,,2,3,150610,1232
V,28,5,150609,228,2,1130,4,76,281,50,194,293,44,240,10,78,,11,3,150610,1232
V,28,5,150609,428,2,1136,15,3,275,70,23,276,64,240,8,82,,10,4,150610,1232
V,28,5,150609,430,2,1140,8,22,277,61,213,292,48,240,8,80,,10,4,150610,1232
V,28,5,150609,460,2,1144,4,106,292,51,260,294,52,240,8,78,,2,4,150610,1232
V,28,5,150609,229,2,1149,9,124,295,69,308,295,51,240,8,80,,1,4,150610,1232
V,28,5,150609,239,2,1152,2,279,298,59,,,,240,8,80,,1,4,150610,1232
V,28,5,150609,245,2,1156,5,285,298,57,293,298,55,240,8,79,,1,4,150610,1232
V,28,5,150609,231,2,1200,8,209,297,68,311,297,60,240,10,80,,1,4,150610,1232
V,28,5,150609,230,2,1204,6,175,296,70,283,296,59,240,8,80,,1,4,150610,1232
V,28,5,150609,450,2,1208,5,94,292,62,252,300,53,240,5,78,,5,4,150610,1232
V,28,5,150609,425,2,1212,6,63,288,61,267,298,35,270,10,79,,8,4,150610,1232
V,28,5,150609,232,2,1217,5,92,290,60,272,299,48,270,10,78,,4,4,150610,1232
V,28,5,150609,449,2,1222,7,165,298,79,303,294,60,270,5,80,,1,4,150610,1232
V,28,5,150609,234,2,931,5,220,293,56,233,295,55,240,8,78,,4,2,150610,1232
V,28,5,150609,235,2,929,4,183,286,67,185,286,67,240,10,79,,1,2,150610,1232
V,28,5,150609,445,2,926,3,231,292,57,246,294,56,240,10,78,,1,2,150610,1232
V,28,5,150609,237,2,909,5,258,294,63,283,293,59,240,5,79,,1,2,150610,1232
V,28,5,150609,481,2,913,4,233,289,52,274,290,49,240,5,78,,1,2,150610,1232
V,28,5,150609,482,2,915,7,207,288,53,263,292,49,240,8,77,,1,2,150610,1232
V,28,5,150609,483,2,917,6,173,287,57,228,288,54,240,2,78,,1,2,150610,1232
V,28,5,150609,484,2,920,6,188,290,52,205,289,50,240,2,77,,1,2,150610,1232
V,28,5,150609,238,2,923,7,192,292,51,216,294,48,240,5,77,,1,2,150610,1232
V,28,5,150609,442,2,939,4,150,293,52,182,297,48,250,10,77,,1,2,150610,1232
V,28,5,150609,241,2,935,5,162,290,71,242,296,58,250,8,79,,6,2,150610,1232
V,28,5,150609,236,2,945,12,67,282,57,109,287,52,240,8,78,,8,2,150610,1232
V,28,5,150609,431,2,949,3,125,288,63,193,293,52,240,8,78,,5,2,150610,1232
V,28,5,150609,435,2,953,13,25,276,67,195,294,54,240,10,80,,6,2,150610,1232
V,28,5,150609,244,2,1001,13,2,275,72,2,275,73,,0,82,,11,3,150610,1232
V,28,5,150609,246,2,1005,14,2,275,70,2,275,70,240,10,82,,16,3,150610,1232
V,28,5,150708,201,2,1228,6,3,282,71,3,281,70,210,6,80,,11,4,150709,1302
V,28,5,150708,207,2,1106,6,22,285,58,88,292,48,160,2,78,,47,3,150709,1302
V,28,5,150708,204,2,1111,10,46,289,50,46,289,50,160,2,76,,1,4,150709,1302
V,28,5,150708,434,2,1116,15,128,305,46,230,307,41,160,2,75,,1,4,150709,1302
V,28,5,150708,424,2,1120,2,115,297,51,,,,160,4,75,,2,4,150709,1302
V,28,5,150708,208,2,1127,8,158,295,44,159,293,43,160,2,74,,9,4,150709,1302
V,28,5,150708,206,2,1123,7,158,295,44,159,295,44,160,2,75,,3,4,150709,1302
V,28,5,150708,420,2,1132,2,192,306,63,,,,160,1,77,,5,4,150709,1302
V,28,5,150708,218,2,1135,4,184,306,60,224,307,67,160,2,77,,4,4,150709,1302
V,28,5,150708,210,2,1140,5,186,296,45,186,296,44,160,2,75,,2,4,150709,1302
V,28,5,150708,410,2,1144,2,189,298,55,,,,160,2,75,,1,4,150709,1302
V,28,5,150708,401,2,1147,2,198,309,81,,,,160,3,80,,3,4,150709,1302
V,28,5,150708,216,2,1150,3,201,309,84,216,306,80,160,2,80,,1,4,150709,1302
V,28,5,150708,214,2,1201,5,206,309,86,241,306,65,160,3,80,,1,4,150709,1302
V,28,5,150708,222,2,1206,2,190,310,64,,,,160,3,78,,1,4,150709,1302
V,28,5,150708,223,2,1210,3,181,308,54,229,310,61,160,3,77,,4,4,150709,1302
V,28,5,150708,224,2,1215,3,193,313,55,248,313,56,160,4,77,,1,4,150709,1302
V,28,5,150708,226,2,1220,5,212,315,47,280,313,39,160,1,77,,1,4,150709,1302
V,28,5,150708,247,2,1052,7,182,304,63,288,312,20,110,2,78,,2,3,150709,1302
V,28,5,150708,250,2,1046,2,149,304,56,,,,110,2,77,,6,3,150709,1302
V,28,5,150708,228,2,1042,3,124,293,51,149,296,50,,0,76,,1,3,150709,1302
V,28,5,150708,428,2,1252,13,2,283,73,2,282,72,200,5,81,,16,5,150709,1302
V,28,5,150708,430,2,1257,2,7,286,68,,,,190,5,80,,17,5,150709,1302
V,28,5,150708,460,2,1301,3,104,311,66,120,306,77,190,5,78,,1,5,150709,1302
V,28,5,150708,229,2,1306,7,144,313,118,216,308,66,180,5,81,,1,5,150709,1302
V,28,5,150708,239,2,1310,3,182,317,113,184,316,112,180,5,82,,1,5,150709,1302
V,28,5,150708,245,2,1314,4,198,316,101,199,315,99,190,6,81,,1,5,150709,1302
V,28,5,150708,231,2,1318,6,155,318,126,244,308,74,190,6,82,,1,5,150709,1302
V,28,5,150708,230,2,1322,5,118,313,110,237,310,58,190,6,81,,1,5,150709,1302
V,28,5,150708,450,2,1326,4,66,311,65,203,316,54,200,6,78,,1,5,150709,1302
V,28,5,150708,425,2,1330,5,76,306,68,186,316,55,190,7,78,,2,5,150709,1302
V,28,5,150708,232,2,1336,4,79,306,65,197,316,34,190,6,78,,1,5,150709,1302
V,28,5,150708,449,2,1343,6,159,318,113,259,309,43,190,6,81,,1,5,150709,1302
V,28,5,150708,234,2,1003,3,142,299,84,161,302,73,160,5,80,,1,3,150709,1302
V,28,5,150708,235,2,1000,5,144,301,73,171,305,58,180,5,79,,1,3,150709,1302
V,28,5,150708,445,2,952,6,167,307,61,176,308,45,180,5,79,,1,3,150709,1302
V,28,5,150708,237,2,956,5,174,308,69,182,307,57,180,5,79,,1,3,150709,1302
V,28,5,150708,481,2,931,3,173,300,62,179,300,60,180,5,78,,1,3,150709,1302
V,28,5,150708,482,2,935,8,149,301,64,154,302,61,180,6,78,,1,3,150709,1302
V,28,5,150708,483,2,948,5,142,300,58,145,301,59,180,5,78,,1,3,150709,1302
V,28,5,150708,484,2,940,6,136,297,55,156,301,52,180,6,77,,3,3,150709,1302
V,28,5,150708,238,2,945,6,128,301,54,138,301,51,180,6,77,,3,3,150709,1302
V,28,5,150708,442,2,1011,3,100,299,57,154,307,57,160,5,77,,1,3,150709,1302
V,28,5,150708,241,2,1006,5,112,296,73,189,310,36,160,5,79,,1,3,150709,1302
V,28,5,150708,236,2,1019,12,26,283,55,35,284,56,160,3,77,,5,3,150709,1302
V,28,5,150708,431,2,1025,10,104,295,61,172,307,35,160,3,77,,1,3,150709,1302
V,28,5,150708,435,2,1029,13,52,285,60,59,287,56,160,3,76,,6,3,150709,1302
V,28,5,150708,244,2,1243,14,2,279,70,2,279,70,180,5,81,,68,4,150709,1302
V,28,5,150708,246,2,1238,10,2,280,73,2,280,69,210,5,78,,19,4,150709,1302
V,28,5,150818,201,2,854,7,2,277,50,2,277,49,90,5,82,,26,4,150819,1205
V,28,5,150818,434,2,858,4,85,290,46,181,299,41,90,5,77,,9,4,150819,1205
V,28,5,150818,206,2,902,5,101,288,37,101,288,36,90,2,75,,14,4,150819,1205
V,28,5,150818,420,2,905,2,112,287,34,,,,90,2,75,,10,4,150819,1205
V,28,5,150818,218,2,908,4,135,296,44,177,300,43,90,2,75,,5,4,150819,1205
V,28,5,150818,210,2,912,4,102,288,34,102,288,32,90,2,75,,14,4,150819,1205
V,28,5,150818,410,2,915,4,106,289,33,106,289,32,90,2,75,,14,4,150819,1205
V,28,5,150818,401,2,917,2,107,291,42,,,,90,5,75,,11,4,150819,1205
V,28,5,150818,216,2,920,3,153,296,59,165,298,57,150,5,76,,2,4,150819,1205
V,28,5,150818,214,2,923,5,156,298,59,211,301,53,150,5,77,,1,4,150819,1205
V,28,5,150818,222,2,926,2,107,296,49,,,,150,5,76,,5,4,150819,1205
V,28,5,150818,223,2,929,2,151,297,41,,,,150,5,75,,29,4,150819,1205
V,28,5,150818,224,2,934,2,128,292,48,,,,150,5,76,,5,4,150819,1205
V,28,5,150818,247,2,940,4,88,290,52,266,304,42,150,5,77,,38,4,150819,1205
V,28,5,150818,430,2,848,4,1,277,48,1,277,48,90,5,80,,26,4,150819,1205
V,28,5,150818,229,2,947,7,79,293,53,234,302,46,150,10,77,,11,5,150819,1205
V,28,5,150818,239,2,952,2,143,293,61,,,,150,10,77,,6,5,150819,1205
V,28,5,150818,245,2,956,5,164,296,58,172,295,57,150,10,77,,2,5,150819,1205
V,28,5,150818,231,2,959,5,106,294,55,185,297,52,150,10,77,,15,5,150819,1205
V,28,5,150818,449,2,1006,6,207,303,58,225,301,54,150,10,78,,1,5,150819,1205
V,28,5,150818,235,2,830,3,178,301,52,181,302,52,90,2,77,,1,4,150819,1205
V,28,5,150818,445,2,812,5,225,301,52,238,304,50,90,5,77,,1,4,150819,1205
V,28,5,150818,237,2,805,5,195,298,51,228,301,50,90,2,77,,4,3,150819,1205
V,28,5,150818,481,2,815,3,200,294,41,212,293,40,90,2,76,,2,4,150819,1205
V,28,5,150818,482,2,818,6,171,294,44,171,294,44,90,2,76,,1,4,150819,1205
V,28,5,150818,483,2,820,5,171,294,44,175,295,44,90,5,76,,3,4,150819,1205
V,28,5,150818,484,2,823,5,157,291,36,162,292,36,90,2,75,,2,4,150819,1205
V,28,5,150818,238,2,826,3,138,293,42,140,293,41,90,2,75,,1,4,150819,1205
V,28,5,150818,241,2,833,3,4,302,57,4,302,57,90,2,77,,5,4,150819,1205
V,28,5,150825,206,2,1134,5,144,331,60,192,327,58,240,2,79,,7,2,150526,1310
V,28,5,150825,420,2,1130,4,115,332,54,202,329,52,240,2,79,,16,2,150526,1310
V,28,5,150825,218,2,1124,5,205,330,69,235,324,59,240,2,80,,9,2,150526,1310
V,28,5,150825,210,2,1120,5,164,329,66,184,323,63,240,2,80,,5,2,150526,1310
V,28,5,150825,410,2,1115,5,140,329,68,206,326,60,240,5,79,,12,2,150526,1310
V,28,5,150825,401,2,1112,4,70,327,70,211,326,69,240,2,80,,1,2,150526,1310
V,28,5,150825,216,2,1108,5,202,321,77,237,320,73,,0,80,,1,1,150526,1310
V,28,5,150825,214,2,1106,7,193,327,84,257,318,58,,0,80,,2,1,150526,1310
V,28,5,150825,222,2,1103,6,155,323,76,266,318,59,,0,80,,1,1,150526,1310
V,28,5,150825,223,2,1057,5,210,326,55,210,329,53,,0,80,,1,1,150526,1310
V,28,5,150825,224,2,1054,5,247,318,63,281,315,58,,0,80,,3,1,150526,1310
V,28,5,150825,247,2,1048,7,190,321,71,276,317,65,,0,79,,3,1,150526,1310
V,28,5,150825,229,2,1043,10,85,317,49,278,316,47,240,2,78,,13,1,150526,1310
V,28,5,150825,239,2,1039,4,201,315,61,267,316,57,240,2,78,,61,1,150526,1310
V,28,5,150825,245,2,1036,6,199,313,70,280,314,60,240,2,79,,34,1,150526,1310
V,28,5,150825,231,2,1033,9,142,308,57,273,315,49,,0,78,,17,1,150526,1310
V,28,5,150825,449,2,1025,8,203,320,68,262,317,60,,0,79,,1,1,150526,1310
V,28,5,150825,235,2,1020,5,116,314,60,238,323,51,,0,78,,11,1,150526,1310
V,28,5,150825,445,2,1016,5,154,314,72,224,323,66,,0,79,,1,1,150526,1310
V,28,5,150825,237,2,1002,5,156,316,76,243,323,67,,0,79,,1,1,150526,1310
V,28,5,150825,481,2,1004,6,172,319,69,220,320,59,,0,79,,1,1,150526,1310
V,28,5,150825,482,2,1006,8,170,315,65,203,317,60,,0,79,,2,1,150526,1310
V,28,5,150825,483,2,1008,7,168,328,64,193,327,60,,0,78,,1,1,150526,1310
V,28,5,150825,484,2,1011,6,157,322,62,168,323,61,,0,78,,1,1,150526,1310
V,28,5,150825,238,2,1013,7,142,318,63,167,322,60,,0,78,,1,1,150526,1310
V,28,5,150922,201,2,1316,6,3,261,54,5,261,51,,0,82,,23,4,150923,1225
V,28,5,150922,202,2,1147,8,52,270,47,218,286,32,60,3,76,,56,3,150923,1225
V,28,5,150922,207,2,1152,6,69,277,46,133,287,40,60,4,76,,25,3,150923,1225
V,28,5,150922,204,2,1156,9,87,283,43,94,284,39,60,3,74,,1,3,150923,1225
V,28,5,150922,434,2,1202,15,207,295,55,250,283,47,60,1,76,,4,3,150923,1225
V,28,5,150922,424,2,1206,2,181,290,49,,,,60,1,75,,4,3,150923,1225
V,28,5,150922,208,2,1214,8,167,289,51,168,286,47,60,3,75,,1,3,150923,1225
V,28,5,150922,206,1,1209,6,168,287,52,168,288,51,60,3,75,,3,3,150923,1225
V,28,5,150922,420,1,1219,3,208,299,59,233,288,54,60,4,76,,3,3,150923,1225
V,28,5,150922,218,1,1223,5,201,291,66,248,282,51,60,4,77,,1,3,150923,1225
V,28,5,150922,210,1,1228,3,174,290,56,174,290,55,60,4,76,,11,3,150923,1225
V,28,5,150922,410,1,1232,3,182,288,55,183,288,54,60,4,75,,1,3,150923,1225
V,28,5,150922,401,1,1235,3,207,292,58,212,291,58,60,3,76,,6,3,150923,1225
V,28,5,150922,216,1,1239,4,227,283,60,244,283,49,60,2,77,,2,3,150923,1225
V,28,5,150922,214,1,1246,5,202,286,76,255,279,45,70,3,78,,1,3,150923,1225
V,28,5,150922,222,1,1255,3,247,283,50,249,282,47,70,3,76,,1,3,150923,1225
V,28,5,150922,223,1,1300,4,228,286,48,258,280,42,70,4,76,,26,3,150923,1225
V,28,5,150922,224,1,1304,4,249,279,51,259,278,46,80,3,76,,11,3,150923,1225
V,28,5,150922,226,2,1308,5,243,283,47,263,279,44,,0,76,,1,4,150923,1225
V,28,5,150922,247,1,1136,7,234,278,53,283,278,26,70,5,76,,16,3,150923,1225
V,28,5,150922,250,2,1132,2,128,279,45,,,,70,4,75,,9,3,150923,1225
V,28,5,150922,228,2,1142,3,180,286,36,241,283,32,60,4,74,,9,3,150923,1225
V,28,5,150922,428,2,1336,18,1,261,55,1,260,51,60,3,83,,43,4,150923,1225
V,28,5,150922,430,2,1341,3,17,265,50,17,265,48,240,4,78,,24,4,150923,1225
V,28,5,150922,460,2,1125,4,152,275,57,228,282,41,70,4,75,,4,3,150923,1225
V,28,5,150922,229,1,1348,8,157,285,61,270,283,39,240,1,76,,6,4,150923,1225
V,28,5,150922,239,1,1352,3,170,289,62,168,289,61,240,2,76,,6,4,150923,1225
V,28,5,150922,245,1,1357,5,222,283,55,282,281,41,240,2,76,,3,4,150923,1225
V,28,5,150922,231,1,1403,6,197,280,62,255,285,46,,0,76,,2,4,150923,1225
V,28,5,150922,230,2,1119,7,181,277,62,250,285,40,70,4,76,,7,3,150923,1225
V,28,5,150922,450,2,1114,6,175,278,56,242,284,36,70,4,75,,7,3,150923,1225
V,28,5,150922,425,2,1050,7,173,278,57,245,283,23,70,4,75,,8,2,150923,1225
V,28,5,150922,232,2,1044,6,172,281,54,248,282,14,70,5,75,,1,2,150923,1225
V,28,5,150922,449,1,1410,7,198,285,70,262,279,47,260,3,77,,1,4,150923,1225
V,28,5,150922,235,1,1026,5,184,281,61,244,287,34,70,4,76,,1,2,150923,1225
V,28,5,150922,445,1,1018,5,229,288,40,234,289,36,60,2,75,,2,2,150923,1225
V,28,5,150922,237,1,1021,5,220,284,49,230,285,39,90,3,75,,1,2,150923,1225
V,28,5,150922,481,1,955,5,201,284,54,203,284,52,60,4,76,,1,2,150923,1225
V,28,5,150922,482,1,1000,9,190,287,55,196,287,52,60,4,75,,1,2,150923,1225
V,28,5,150922,483,1,1014,6,187,287,52,187,287,51,60,2,75,,3,2,150923,1225
V,28,5,150922,484,1,1005,9,178,284,50,198,287,46,60,4,75,,1,2,150923,1225
V,28,5,150922,238,1,1010,7,190,290,47,213,290,40,60,2,75,,1,2,150923,1225
V,28,5,150922,442,2,1038,3,166,291,46,197,289,30,70,4,75,,1,2,150923,1225
V,28,5,150922,241,2,1033,5,165,280,58,232,285,31,70,5,75,,4,2,150923,1225
V,28,5,150922,431,2,1056,7,178,282,36,197,282,30,70,4,74,,4,2,150923,1225
V,28,5,150922,435,2,1107,17,52,266,47,155,279,34,70,4,76,,17,3,150923,1225
V,28,5,150922,244,2,1328,17,1,257,56,1,257,53,,0,83,,26,4,150923,1225
V,28,5,150922,246,2,1323,8,1,261,46,1,261,44,120,6,82,,35,4,150923,1225
V,28,0,151007,201,2,1300,8,74,240,50,207,233,46,330,2,79,,47,2,151008,1229
